date,rolling_return,rolling_volatility,rolling_correlation,regime_cluster,regime,dataset
2024-03-11,0.0019997483731770114,0.10215966268424782,0.16320340767307975,2,Calm,train
2024-03-12,0.0012145260370206817,0.10813212463468631,0.20135801001132933,2,Calm,train
2024-03-13,0.001806226401165078,0.09990892886116708,0.16621181944790317,2,Calm,train
2024-03-14,0.0012568417334621156,0.09927709548241848,0.12228671791379976,2,Calm,train
2024-03-15,0.0013004065597853561,0.09966872976692555,0.12748346483075818,2,Calm,train
2024-03-18,0.000830616052950551,0.10385895731235742,0.1537186610819518,2,Calm,train
2024-03-19,0.0004182759878157786,0.10309573570567303,0.15064115387918284,2,Calm,train
2024-03-20,-0.00047075696769718087,0.11576645609028335,0.19802481418255674,0,Defensive,train
2024-03-21,-0.0002929986072091734,0.1167008035458753,0.20309436723607358,0,Defensive,train
2024-03-22,0.00032246422779994715,0.11712037632847858,0.21374037265716941,2,Calm,train
2024-03-26,-0.00021477461910221469,0.110388190398949,0.19633596076961085,0,Defensive,train
2024-03-27,-0.0004049141005263059,0.11184323405529237,0.2037184798254462,0,Defensive,train
2024-03-28,-0.00011645173642264362,0.11283181840324202,0.19582510842104986,2,Calm,train
2024-04-01,0.00010825710085097767,0.11623243206432199,0.21206363213113802,2,Calm,train
2024-04-02,0.0008148173040152784,0.11479641912577024,0.21120417326693142,2,Calm,train
2024-04-03,0.0006244256190426564,0.11564009640944757,0.20564332604443303,2,Calm,train
2024-04-04,-0.00026827222599721466,0.09598092206237743,0.1351139813572165,2,Calm,train
2024-04-05,-0.00014933475752041905,0.09678683511995222,0.12575338911520997,2,Calm,train
2024-04-08,0.0001555050679767803,0.09523289610955453,0.12237794165181927,2,Calm,train
2024-04-09,0.00014260080332406325,0.09504680366822418,0.11914089613675147,2,Calm,train
2024-04-10,-1.0467987831274273e-05,0.09481560031110248,0.10960084126048537,2,Calm,train
2024-04-12,0.0008187821239019038,0.09157810532183212,0.08209210066071938,2,Calm,train
2024-04-15,0.00017986383365449707,0.10025553790865335,0.1315705360222939,2,Calm,train
2024-04-16,-0.00033069471824254983,0.11122032770602562,0.22692580215004843,0,Defensive,train
2024-04-18,-0.0010701408027279848,0.11402207132172237,0.2506874281087909,0,Defensive,train
2024-04-19,-0.0009955266019974975,0.11310267801370671,0.24477600363133825,0,Defensive,train
2024-04-22,-0.00062410194235317,0.1146145393767534,0.2509594142197404,0,Defensive,train
2024-04-23,0.0006566797135969878,0.1085097518561244,0.2252116931191869,2,Calm,train
2024-04-24,0.0005543655047863508,0.10799070476936073,0.225076616575193,2,Calm,train
2024-04-25,0.00016425677595355027,0.10585237025778832,0.21587952396291052,2,Calm,train
2024-04-26,0.0008410149587405191,0.1160771658665572,0.2584122427216432,2,Calm,train
2024-04-29,0.0008243567277798174,0.11632115523951381,0.2592448965124578,2,Calm,train
2024-04-30,0.0013715751641682886,0.126426343881749,0.2940052231960645,2,Calm,train
2024-05-02,0.0006012806833985624,0.12628445101293126,0.3025934290411504,2,Calm,train
2024-05-03,0.0003865018104954105,0.12446659275251598,0.29936226927569004,0,Defensive,train
2024-05-06,0.0001430028668393892,0.1274453844589844,0.3093617264933962,0,Defensive,train
2024-05-07,1.527493975018858e-05,0.12779606720599793,0.29254230071951565,0,Defensive,train
2024-05-08,-0.0002536129522561614,0.12730794195839232,0.287227837425092,0,Defensive,train
2024-05-09,-0.0002604399358487051,0.12728809350358256,0.2760541687987019,0,Defensive,train
2024-05-10,-0.0013240410091150188,0.13721132836517796,0.28306824351803506,0,Defensive,train
2024-05-13,-0.001240574027742364,0.13740368411843176,0.2800863780733674,0,Defensive,train
2024-05-14,-0.001455191306112276,0.13467234753026638,0.26901604693584524,0,Defensive,train
2024-05-15,-0.0007188740746841679,0.13121897255253853,0.24209165881957556,0,Defensive,train
2024-05-16,-0.00013021247014613412,0.12205679435547376,0.20761424909583218,0,Defensive,train
2024-05-17,0.0008325644989063321,0.12116016335584454,0.2183629955496012,2,Calm,train
2024-05-21,0.001121340468834909,0.11882941580484477,0.2062975300332177,2,Calm,train
2024-05-22,0.000807187749277504,0.11844604304529618,0.218383533549733,2,Calm,train
2024-05-23,0.0005522642914194259,0.1140302471105732,0.20880715497212593,2,Calm,train
2024-05-24,0.0013762728780146367,0.13002323473578167,0.27175721476550047,2,Calm,train
2024-05-27,0.0013772995861355628,0.13001758152391185,0.26314499873071207,2,Calm,train
2024-05-28,0.0007088521060723227,0.12175975046860944,0.234180837965346,2,Calm,train
2024-05-29,0.000874600639868409,0.11998312564588635,0.22952851198712315,2,Calm,train
2024-05-30,-0.0003746926216095342,0.1135206742597207,0.2224331345313624,0,Defensive,train
2024-05-31,-0.00030989211405114546,0.1126636671079934,0.20394520650086537,0,Defensive,train
2024-06-03,-0.0002365468716669661,0.1132412447536936,0.2058974071601925,0,Defensive,train
2024-06-04,0.001956573502877911,0.16750053340485907,0.3454103951395734,1,High Volatility,train
2024-06-05,-0.0010516435942439482,0.2842676057661014,0.4550682855184401,1,High Volatility,train
2024-06-06,0.0002280398870873073,0.29742514384230534,0.500592347880221,1,High Volatility,train
2024-06-07,0.0010123953675856884,0.303171103285634,0.5203484357525429,1,High Volatility,train
2024-06-10,0.002709173326570563,0.3017234896243452,0.5419118609173605,1,High Volatility,train
2024-06-11,0.0024491933818763007,0.3027351796384503,0.5547911309272965,1,High Volatility,train
2024-06-12,0.002259821745438742,0.30293681485936313,0.5590105525865535,1,High Volatility,train
2024-06-13,0.002131034157424307,0.30288693754762636,0.5641993721197723,1,High Volatility,train
2024-06-14,0.002441562797260281,0.3025741716938216,0.5614939979667207,1,High Volatility,train
2024-06-18,0.0019260581723436643,0.301572313341135,0.5580481906709882,1,High Volatility,train
2024-06-19,0.0020913919605274134,0.3015516996266748,0.563497833074972,1,High Volatility,train
2024-06-20,0.0022407068047127646,0.30124887649021537,0.5420270975138763,1,High Volatility,train
2024-06-21,0.0021099207240851156,0.30099105132513576,0.5462896593700745,1,High Volatility,train
2024-06-24,0.0010140460810014605,0.29552124894902887,0.5267110557614251,1,High Volatility,train
2024-06-25,0.001121147620773173,0.2953954380857187,0.5275885971593531,1,High Volatility,train
2024-06-26,0.0017265124181331255,0.2980209828465504,0.5336480563484575,1,High Volatility,train
2024-06-27,0.002256498007674942,0.29843269380288023,0.5195282467223663,1,High Volatility,train
2024-06-28,0.0030199588640206225,0.2950408692141711,0.509097744080815,1,High Volatility,train
2024-07-01,0.0032039274586733607,0.2939463614835307,0.5052666667273733,1,High Volatility,train
2024-07-02,0.0033209719927504815,0.2941281264896333,0.5119554060245397,1,High Volatility,train
2024-07-03,0.0017190055828133356,0.2679014123141394,0.494787055062007,1,High Volatility,train
2024-07-04,0.005065362980350105,0.11778828803543773,0.24565052140822538,2,Calm,train
2024-07-05,0.004017758603587046,0.09524500348987873,0.14966603752586635,2,Calm,train
2024-07-08,0.0033221748043008384,0.08251685333868111,0.08018111308322594,2,Calm,train
2024-07-09,0.0025888997381995874,0.06216991557538142,-0.00468114277796416,2,Calm,train
2024-07-10,0.003034695612741265,0.05657693215413658,-0.026621333482523483,2,Calm,train
2024-07-11,0.002697859136931238,0.06670805119560409,0.013670983070243652,2,Calm,train
2024-07-12,0.0027231713221531487,0.06659647514305078,0.011204012020019314,2,Calm,train
2024-07-15,0.0032636541035243583,0.07964249137717234,0.024915579591096255,2,Calm,train
2024-07-16,0.0034675298002845695,0.07821392116027358,0.01473884173884199,2,Calm,train
2024-07-18,0.0033330034607375832,0.07877093529114111,0.01649452452926838,2,Calm,train
2024-07-19,0.003848926766525873,0.08369553480622809,0.044343179692581135,2,Calm,train
2024-07-22,0.0036150326742604077,0.0858658255093677,0.04920624970049208,2,Calm,train
2024-07-23,0.0035887542702501005,0.08648458118074426,0.03983282289756447,2,Calm,train
2024-07-24,0.003498968027118139,0.08747350204491111,0.025516489960446847,2,Calm,train
2024-07-25,0.0027409422785080696,0.08364625698135067,0.013649779636871374,2,Calm,train
2024-07-26,0.0023316278747148927,0.08162905342897205,0.008694052301878929,2,Calm,train
2024-07-29,0.002834156495942983,0.0934251776188601,0.05404124896395519,2,Calm,train
2024-07-30,0.003056215008454592,0.09191364286956555,0.05202933408516828,2,Calm,train
2024-07-31,0.002688978757528331,0.09232674675592836,0.055526746721416935,2,Calm,train
2024-08-01,0.0026095949087449133,0.09223525696861738,0.06816866899868072,2,Calm,train
2024-08-02,0.0023181096460635807,0.09318182048928347,0.07110216400207948,2,Calm,train
2024-08-05,0.0015031500526736354,0.1089142488088606,0.13192638018186745,2,Calm,train
2024-08-06,-0.00011031722568593406,0.1543823712561527,0.3301761059802453,0,Defensive,train
2024-08-07,-0.0003158185085106615,0.15390552991933062,0.32488902690116805,0,Defensive,train
2024-08-08,8.021145278871095e-05,0.1596281265807772,0.35396356926018196,0,Defensive,train
2024-08-09,8.566699203948779e-05,0.15955993827254777,0.3385093308440949,0,Defensive,train
2024-08-12,0.0005586165093620592,0.16441087888463976,0.3502768226598536,0,Defensive,train
2024-08-13,-0.00024911561571201767,0.15526924214647864,0.3703084369369955,0,Defensive,train
2024-08-14,-0.0008472120839883416,0.15741386872786012,0.3842376442932241,0,Defensive,train
2024-08-16,-0.0006189364864123742,0.1588862965776887,0.38374754001144507,0,Defensive,train
2024-08-19,-0.00035801415690802675,0.1651954800329711,0.4167171680208598,0,Defensive,train
2024-08-20,-0.00017832463521866675,0.16533751252476242,0.4175269953123493,0,Defensive,train
2024-08-21,0.0002311653269433014,0.16517859282279707,0.4538822036410707,1,High Volatility,train
2024-08-22,0.00034902715715960767,0.16516401899563038,0.5221048865392227,1,High Volatility,train
2024-08-23,0.0005971904499479339,0.16483557426312864,0.5116683522928097,1,High Volatility,train
2024-08-26,0.0004978735411139458,0.1650850759367103,0.535593639205165,1,High Volatility,train
2024-08-27,6.38867755161302e-05,0.15742280287154806,0.5197460050743782,1,High Volatility,train
2024-08-28,5.339160926304458e-05,0.1573763879317864,0.5284324817789169,1,High Volatility,train
2024-08-29,0.00011535307512759896,0.15730794762242062,0.5273262700605512,1,High Volatility,train
2024-08-30,0.00020985361746543146,0.1577914448034913,0.5220864693996515,1,High Volatility,train
2024-09-02,0.0003701472790779946,0.15771785915421968,0.5250757539378907,1,High Volatility,train
2024-09-03,0.0011803637158128877,0.1489349138627732,0.5093653412052979,1,High Volatility,train
2024-09-04,0.0026904902041495083,0.09568802721145324,0.2797533372855714,2,Calm,train
2024-09-05,0.0024457365378180987,0.09963380394869474,0.3136666544903335,2,Calm,train
2024-09-06,0.0018111152441702895,0.09279702317726558,0.2729342835835151,2,Calm,train
2024-09-09,0.0012834615161499317,0.11219668745947672,0.3835728181866971,2,Calm,train
2024-09-10,0.0009945651430598222,0.10710382800524072,0.34611310051799443,2,Calm,train
2024-09-11,0.0012531434155368514,0.10733352923422322,0.36261730245884527,2,Calm,train
2024-09-12,0.0013606726060511026,0.10494876671097127,0.38902681660114,2,Calm,train
2024-09-13,0.0019328992731962058,0.11785328967176836,0.46067980640340084,1,High Volatility,train
2024-09-16,0.0009741080564117533,0.1044679379626126,0.38651511191097415,2,Calm,train
2024-09-17,0.000965590870139529,0.10444704088633477,0.4005648985251212,2,Calm,train
2024-09-18,0.0007846200606203208,0.1038964817677185,0.3988986473501597,0,Defensive,train
2024-09-19,0.0005933887748275538,0.10448538864568326,0.32381677905685996,2,Calm,train
2024-09-20,0.00042718369185912824,0.10450262169190361,0.3172595660610124,0,Defensive,train
2024-09-23,0.0011600765100923394,0.11261055811614529,0.3338291407194452,2,Calm,train
2024-09-24,0.0009746567147400239,0.1109595656933502,0.30405553138518115,2,Calm,train
2024-09-25,0.0008117288566764013,0.11093798319944449,0.3199082078462974,2,Calm,train
2024-09-26,0.0008779014602920881,0.1109167349012775,0.33413583012419296,2,Calm,train
2024-09-27,0.0008489518287067343,0.11070928914480889,0.3439936789793813,2,Calm,train
2024-09-30,0.0006289498412214479,0.11140243071012665,0.30648957483845835,2,Calm,train
2024-10-01,-0.000319375932941376,0.12627587767951226,0.3809558007526081,0,Defensive,train
2024-10-03,-0.00028729220036021667,0.12637038111712548,0.37261576647643135,0,Defensive,train
2024-10-04,-0.0009389951597068748,0.141496118761939,0.40545313550242856,0,Defensive,train
2024-10-07,-0.0011755762710954584,0.14221225806917212,0.3866773603161859,0,Defensive,train
2024-10-08,-0.0006140973561652348,0.12969503124248724,0.3117579877395183,0,Defensive,train
2024-10-09,-0.0004346056667791342,0.13254782230129641,0.3161550265206294,0,Defensive,train
2024-10-10,-0.0009088939686954407,0.13255013640509547,0.28731136208753777,0,Defensive,train
2024-10-11,-0.0006831824927366445,0.1309876319340076,0.274139588928334,0,Defensive,train
2024-10-14,-0.0017174887399109974,0.11372839531533842,0.1899506579467918,0,Defensive,train
2024-10-15,-0.001073889454429355,0.12177172917643982,0.21921073160754817,0,Defensive,train
2024-10-16,-0.0012085224753654183,0.12128811251698778,0.21210814131377642,0,Defensive,train
2024-10-17,-0.0014310403090755045,0.12160173408846821,0.20788146049676864,0,Defensive,train
2024-10-18,-0.0012230166807257726,0.12204308252955613,0.23646829783901627,0,Defensive,train
2024-10-21,-0.0011361781027469874,0.12220442386436212,0.21062083113080893,0,Defensive,train
2024-10-22,-0.0018054373740262967,0.11088947469095717,0.18172929937635715,0,Defensive,train
2024-10-23,-0.0025165809090107972,0.1142163156003541,0.19416557355966502,0,Defensive,train
2024-10-24,-0.0025075134199447806,0.1142567845271012,0.18285325212993261,0,Defensive,train
2024-10-25,-0.0026439171570646807,0.1134355498930145,0.17530841164737768,0,Defensive,train
2024-10-28,-0.0030539264384556136,0.11119260535205289,0.14396624610178566,0,Defensive,train
2024-10-29,-0.002528885905422717,0.11759859528061331,0.1811858686510033,0,Defensive,train
2024-10-30,-0.001028635019493956,0.1190326031570781,0.16731401263627593,0,Defensive,train
2024-10-31,-0.001327512145725421,0.11929239826288499,0.1589650646650797,0,Defensive,train
2024-11-01,-0.000524087296638146,0.1000784472546306,0.07257293917527985,2,Calm,train
2024-11-04,-0.00016604478524158043,0.09901333602152718,0.07598212786469723,2,Calm,train
2024-11-05,-0.00027305621088169723,0.10115650792727617,0.09929381617626909,2,Calm,train
2024-11-06,-0.00039187585847084045,0.09854565989364009,0.09186194645469234,2,Calm,train
2024-11-07,0.000681903558270706,0.1125152628047123,0.13435430549917132,2,Calm,train
2024-11-08,0.000485038963723586,0.11459837049209207,0.14330272612524042,2,Calm,train
2024-11-11,0.0004970642158189478,0.11448092740871053,0.1383969187421499,2,Calm,train
