date,HDFCBANK,ICICIBANK,INFY,ITC,LT,RELIANCE,SBIN,TCS
2024-03-14,-0.0033896215949710262,-0.00032289763137816063,0.026002241035344875,-0.0066279871057814965,0.019683199794757744,-0.0004888471763835334,-0.008297110823630827,0.014124063656281827
2024-03-15,-0.0019236688346554454,-0.002999189117457113,-0.011673691082319748,-0.001310642566175746,-0.019691284780643303,-0.00925613232791167,-0.01234729378165278,0.002768647702017457
2024-03-18,-0.004543490325907618,0.0007867929945448715,-0.019185886357825366,-0.003937004255360366,0.0067992846574855825,0.014983453782571932,-0.0012979870414383532,-0.015820451081902887
2024-03-19,0.0022821139254969314,0.0025433907814822465,-0.025707467597355094,-0.018924363950441614,-0.016707894166623882,-0.009882018608837861,-0.009781808002503944,-0.04219125628630638
2024-03-20,-0.01262631193685071,0.000507525025710942,-0.004162853764311247,0.015016474530787693,0.002284574474370693,0.012980250727125275,0.017200853093219726,-0.0016091983925359266
2024-03-21,0.010272124715075215,-0.002489661019644429,-0.00016083475966277572,0.01335092294939444,0.01433171707866876,0.005004161720336242,0.010933785608483904,0.0005163293499761412
2024-03-22,-0.002005971621175884,0.007857269261457578,-0.02949108740082962,0.0174480702002906,0.016235987733457247,0.0027912890122081535,0.003224545369927334,-0.015618248085348618
2024-03-26,-0.012094038729833945,-0.006053463843082474,-0.01073670838624552,-0.002216519327667754,0.014456299136402784,-0.009243784098813213,-0.008905907979188776,-0.008540172580802863
2024-03-27,0.010733823622926408,4.6253363100268174e-05,-0.005895494281548896,0.0008184652307043905,0.009890659313740002,0.03556867292553645,-0.009121001860270206,-0.009439043578490458
2024-03-28,0.004997599333016245,0.008812002971068766,0.009569806399801983,0.0008177140727003707,0.015513756114565513,-0.0046890415903863,0.025978467007055972,0.009216634744041885
2024-04-01,0.01560879925730152,0.00580807083531365,-0.0017356659230834959,-0.0038519049008858275,0.019687050532992467,-0.0007233697055262223,0.007908508175680007,0.010435214813549365
2024-04-02,0.006562413278587531,-0.016778072935565325,-0.008425649326923246,-0.001992079610306563,-0.007972895331466279,0.0014647607470079649,0.010681886422774012,-0.008412670275170786
2024-04-03,0.0014526534956316173,-0.0036997591673780805,-0.0014836812482038608,-0.0015264198842134258,-0.006552999405620041,-0.010323074649119857,0.006067280186280888,0.016350076221615772
2024-04-04,0.030560550247808127,0.0015318856821671112,0.004086029470441677,-0.005761939278296824,0.004071480745613476,-0.005894875971114488,-0.015238916570310623,0.01418675960239657
2024-04-05,0.014368988041991715,0.00421751245772195,-0.005111944856500905,0.011354247587673783,-0.014416082589898904,-0.001931177032471365,0.007177656656831566,-0.00600749682904711
2024-04-08,-0.0019038475144921296,0.003461258900081532,-0.0016226731110285941,0.0036252687151292484,0.01729849283211382,0.017721450440681963,0.004641957314285072,-0.0016836832933919688
2024-04-09,0.0012608270930112297,0.018304768367508606,0.012290967439610778,-0.00640872934748038,-0.005935127910604354,-0.015023871684024193,-0.005336434698946402,-0.0065449348849103695
2024-04-10,-0.007878314137259257,0.0021227881832615036,0.007994031746796804,0.02486209377943327,-0.008467138080562986,0.01088040785492117,0.019432095315141895,0.00965398535879114
2024-04-12,-0.011325650134338061,-0.0045070031895715346,-0.014633603442981591,-0.015676762133028932,-0.019703152769041332,-0.008397700983963752,-0.016366052947953458,0.004203603724291405
2024-04-15,-0.01596498077857267,-0.023587459865593297,-0.011180326593507428,-0.009765309652631116,-0.02132224603531152,-0.0015847512239508532,-0.011483695898532265,-0.015044736321447982
2024-04-16,0.009734483233895697,-0.01047888827781085,-0.036576605285813746,0.0,-0.01592707533858273,0.0006315330845154676,-0.00765676576641805,-0.017355015013215902
2024-04-18,-0.009640636618370113,-0.010871127346196108,0.0033935869756385184,-0.016553078394695886,0.0021166064966875453,-0.0009722404490967174,-0.009179315145312672,-0.002788778190574881
2024-04-19,0.024486618230647794,0.011180102903450617,-0.00563675582181189,0.014086178022990614,-0.00918055594790812,0.003960831579741253,0.007585976374629988,-0.009269737426479852
2024-04-22,-0.01247308458483487,0.018177578111667314,0.01523466703585763,0.0012948232053096032,0.02681643185015803,0.006615090840900173,0.020854118980263348,0.010036135607614849
2024-04-23,-0.0030419290161484147,0.0033128658396091026,0.0067353387509923035,0.009170117121981791,-0.0007058947172156049,-0.013869624014868687,0.009006777122813059,0.0026133892606508002
2024-04-24,0.0027194782119566163,0.00596190430886967,-0.008076987184873707,-0.0006989964134720417,0.0068419222401858715,-0.006270052120062264,0.00012930860912718778,-0.011265428622351914
2024-04-25,-0.0006283543928895519,0.01550033134676121,0.005381749731093066,0.020167827495007895,0.004800693465697448,0.006757805531611982,0.05122242940045907,0.005520681138160954
2024-04-26,-0.0006287494703812735,-0.005252486994106964,-0.005700386849457506,0.00559938655015535,-0.012895933722509967,-0.005085633694074887,-0.014027425538329585,-0.008008383044239342
2024-04-29,0.013048067998665314,0.047161279123808075,0.0031463243657408047,-0.004090876350874573,0.008071689299992801,0.008588388197732222,0.031448995664037804,0.012783416258751013
2024-04-30,-0.00614582017964449,-0.008404095574235826,-0.009897119772792506,-0.0058193204026645295,-0.01100630742708908,0.0013480647310561977,-0.00030254083619007943,-0.012803038409732181
2024-05-02,0.00799280433752525,-0.009518452949414336,-0.004294239516216436,0.0076896692506556175,0.0014467160557225522,-0.0003067085032111283,0.004599076425209514,0.011163218320566104
2024-05-03,-0.008255821644699624,0.0022819433136840317,0.0013080064378603318,-0.0058087160095625645,-0.027698223287567658,-0.022195003295895632,0.0016867499252124496,-0.005151073455057387
2024-05-06,0.002007143164551195,0.00372132092878541,0.006778214353488243,-0.003894915667930765,-0.010429119072099646,-0.010094119657954703,-0.02844439153079903,0.02020347469668038
2024-05-07,-0.01083637004209359,-0.012562222306405912,0.010554579200079628,0.01288077258537279,-0.010264812138833013,-0.012715634020197708,-0.00730373364879211,0.014766331578558889
2024-05-08,-0.015602622692396984,-0.007862775645739672,-0.00947276174219902,0.0014762371388912232,0.017241603841404496,0.012183710606438636,0.011098610552005894,-0.0005026159969109267
2024-05-09,-0.02370764520440427,-0.006500535008681085,0.008582572527693788,-0.03605442376742629,-0.06062781366913317,-0.017218423426538232,0.011100063674882366,-0.004211742565624621
2024-05-10,0.00693283975520953,0.001210019508659288,-0.010176792988385919,0.01940717999344921,-0.0012211901527819924,0.00954018077932317,-0.0029884244246605185,-0.016741631077022867
2024-05-13,0.012066123191257994,0.009802630102880183,-0.0010176655661091605,-0.003461350701745136,0.006847103034025359,-0.0033572841312036195,-0.010460677448515643,0.013842307000747622
2024-05-14,0.003916848593604971,-0.00660459147028114,0.000878185189407299,-0.004978666564600109,0.02598786392983321,0.012386827299672554,0.011622170881186777,-0.011804202706912958
2024-05-15,-0.01536677714591983,0.003391128037532498,-0.0033340269344078743,-0.004421690537080192,0.009424643627972795,-0.0026758565755491404,0.002566571759566205,-0.005331641875575888
2024-05-16,0.015119970504954061,0.005959081386450293,0.02352204647877354,0.008531974521625685,0.014451942362490477,0.006407604267281597,-0.010179196950719005,0.012602559114108347
2024-05-17,0.0026365124242591076,-0.0004863902330559666,-0.006226992047759006,0.011241281933237257,-0.002846298641419054,0.007261382286290585,0.007266482593023982,-0.017136805797924648
2024-05-21,-0.0036198379834736505,-0.008447597556680675,-0.007027697433532154,-0.0034381075230702773,-0.0028400336975569207,0.00029601298051340486,0.01565084981332099,-0.0036253658134454136
2024-05-22,0.00027415530208174665,-0.008787201301289405,0.01439880267517557,0.011729652593327922,0.005783337896908103,0.01707730328016077,0.0022032553062236726,0.0030887020370553575
2024-05-23,0.022889141038807015,0.021060281233288514,0.012097758146087267,0.0032960533176666917,0.03598821824592213,0.01738956419771931,0.01630531213915254,0.01603608588440486
2024-05-24,0.016481357665961927,-0.002247717423435436,-0.004957823994864108,-0.011668642636482929,0.011295819233318793,-0.0039030928284150557,-0.004206234367539863,-0.011288243319815927
2024-05-27,0.006920644688955591,-0.0018992940124230584,0.004266009719493313,-0.010774859058257147,0.00719820434628371,-0.009457826453420637,0.006155017336611834,-0.000636329661460322
2024-05-28,0.0018328648540426595,-0.00252271508803692,-0.002922493776128965,-0.005793705329756094,0.0016977118417924597,-0.006854253936252164,-0.0030586063988439216,-0.0018586495223872346
2024-05-29,-0.014505026062158644,-0.022139271987836717,-0.010974544420291332,0.00454547235558711,-0.006396538350403547,-0.01059255978193685,-0.010226837269015188,-0.009440331762562648
2024-05-30,0.004342587096262562,0.010616981744083098,-0.01619618336569706,-0.016475303824537324,-2.7528714208302496e-05,-0.011053153643843294,0.0038898103318742994,-0.017759306285883958
2024-05-31,0.011024222554699481,0.00659971478216459,0.005323572090147,0.006134242457616512,0.009519332657998758,0.0038952465246684387,0.0054489323286919245,-0.017437941193680695
2024-06-03,0.026541674437006613,0.03474414030465045,-0.0007108446312953376,0.009145305476097487,0.062096252838135024,0.05587589380157376,0.09068470706739773,0.00868999261758896
2024-06-04,-0.056640327834704185,-0.07633630569433347,-0.008713186629459524,-0.01742040146205781,-0.12674643454445889,-0.07485139657931561,-0.14404019893146525,0.003281123351017934
2024-06-05,0.046286584690063304,0.034719444690835655,0.0261541609692979,0.03636807682844334,0.001704292690899667,0.016800579588873044,0.018769273160395672,0.008465855601881511
2024-06-06,0.005090880916502893,0.0015785182743845994,0.02947357562319075,0.011852123901753941,0.02157527895364031,0.0076368018301054,0.034441332166824434,0.022407751274832632
2024-06-07,0.008751652213627503,0.01017643049487682,0.04167081613015022,0.008612848061048783,0.014342847464637876,0.026788141380951203,0.015912892039317894,0.016590898213738603
2024-06-10,-0.007658785181035688,0.0018721844231071039,-0.02207215869700463,-0.00512354889874822,0.0031847868551171388,0.000986439710732867,0.002229000110888668,-0.009052528080349398
2024-06-11,0.002241775711910865,-0.004983051992657694,-0.0026671709717033254,-0.00892650125696648,0.015506100465009665,-0.010007403811325588,0.004508283258018775,-0.001710307750958262
2024-06-12,0.0059751990339891314,0.0012073141869568538,-0.0070533655664415384,-0.0016166681199051292,0.008781042236570613,0.00456513344663545,0.004248642695657834,-0.005308876843862387
2024-06-13,0.004192645832201469,-0.010897386453603941,0.005891474901685623,-0.004626394981692927,0.02020487270908089,0.0013154384400813068,0.005720556999694315,0.012135725282848009
2024-06-14,0.010216711590982808,-0.0015351060983409548,-0.003380244078900918,0.0019754605305846162,-0.004279581831572732,0.00839447498001955,-0.0055694240997820055,-0.011887049294684648
2024-06-18,0.006825765731850675,0.01555645203371192,0.006246218387639502,-0.00556657693161966,0.0003796591377691616,0.002351950214810161,0.006792219121384502,-0.004423109069494058
2024-06-19,0.031129382910621395,0.019236699928011358,0.008777173229963964,-0.011895051129736767,-0.026902811178040387,-0.015107785783289307,0.009113373663173885,-0.003512383784972428
2024-06-20,0.006936678673735708,0.01079125225576627,0.0026796956045893605,-0.0008261740778569004,0.009124132079972869,0.010317629239700032,-0.010379984123776831,-0.0038009947629107366
2024-06-21,-0.0021564940878732175,0.0015992615789606202,0.01141615766459636,-0.008740771777257073,-0.01653928413992012,-0.013231871575590248,-0.008829595396912637,0.006205069043659472
2024-06-24,0.003992292204048509,0.009882113882514698,-0.0036210766197850575,0.008817846561619103,-0.0009617925380271952,-0.008750593308440746,-0.004304630541632992,0.0015875090519050783
2024-06-25,0.023289831157372154,0.023801399530944956,0.00969126890356553,0.0,0.01591346017675299,0.00879304571525008,0.011468686173173648,0.005672242826316731
2024-06-26,-0.005755713328143508,0.016737056025565966,-0.000810627413827314,0.0015355223265660634,0.004222621756676093,0.04117530565730987,0.0036805393027083966,0.004533142644265409
2024-06-27,-0.0031442759121885766,0.00155985406456427,0.021191608758473368,0.0038920879344057635,-0.010699597856061116,0.010914635166324516,-0.0015968895369020686,0.020306677118075322
2024-06-28,-0.007281212531948689,-0.016640635003743243,-0.004194857927272033,-0.00164485816400739,-0.004474776580543516,0.02276964031814055,0.0058649522224591966,-0.007625373850596917
2024-07-01,0.012709388172890135,0.010211671918352039,0.015350341875290718,0.009767095573359308,-0.006171717554200762,-0.0033538119265674737,-0.008245497211171848,0.018966976806692903
2024-07-02,0.014895582820719344,-0.01753521288985016,0.019015515587712084,-0.00827412633682556,0.028342155132427216,0.0032208997154759,-0.018765935608866857,0.009853617900419165
2024-07-03,0.02198662685196151,0.009239063944922687,0.003917288164378974,0.006580494486623456,-0.0033502955668911483,-0.008146097436494082,0.016703979873347707,-0.012981005036742488
2024-07-04,-0.02346420080274736,0.026131878731958436,0.014286543053500411,0.0017511408266617234,-0.0113575890906783,0.0010306439714371507,-0.0007739219104039297,0.014047073158872436
2024-07-05,-0.04576909350840774,0.00032441650813130885,-0.0019387052246776504,0.010721373792525135,0.015070126314618237,0.022264699061864013,0.024365552922213318,-0.00227551481082533
2024-07-08,-0.007736237042838878,0.0013377840967960797,0.008619488892513294,0.02294474791598433,0.001337161517270813,0.007726916342910117,-0.004070959732811796,-0.00463638656767551
2024-07-09,0.0007032963179265384,0.010687773655075006,-0.0027081927049641408,0.020288451051664325,0.009388805190016614,-0.006636901459187605,0.005897780829865695,-0.0019282827110200795
2024-07-10,-0.006354959680527461,-0.004045720226762306,-0.005370673488082067,-0.0025407642501562577,-0.004377995347260022,-0.0038044474248314364,-0.01428070701929074,-0.019156845041366277
2024-07-11,-0.0025829291093619755,-0.0038207386548493316,0.002699797290653505,0.015948579083522096,-0.007931322677886543,-0.00225658996090794,0.009069588006956453,0.0037219867269802087
2024-07-12,0.0004932494765281792,-0.004481370434576304,0.035729389384056454,0.00087221051386277,0.007801435789070332,0.010169844699170483,0.00350171090354201,0.06632770741803462
2024-07-15,-0.00036985160673086437,-0.002392765810650177,-0.0027456116113501183,0.00947606833387793,0.0006165125964732177,0.000313125966622696,0.025183248080521414,-0.003525372768824586
2024-07-16,-0.0014486303759585484,0.008089771486854191,0.01113021957506688,0.00463957549138283,-0.004121520565457448,-0.013132090988028255,-0.000737568189638993,0.0022186078643136042
2024-07-18,-0.0030560564564870996,0.008387889873922472,0.0185395559104784,0.010095507929203995,0.005403517664546165,0.006613877393753853,0.014590750173858691,0.032811284292581844
2024-07-19,-0.004644516594173864,-0.001319800712077157,0.0198514340951077,0.009144131545513634,-0.010311220387023257,-0.01986862427358238,-0.004700433462745068,-0.0007317900842748193
2024-07-22,0.02193125943513552,-0.006006371833645496,0.009983557507546648,-0.01685814049184664,0.009105934762828394,-0.03502887038023872,-0.014111379422581005,-0.0034980629091848625
2024-07-23,-0.014702872559254954,-0.01160220326202821,0.014385544261362293,0.054978043996910086,-0.031056151611135396,-0.00851276997821282,-0.014712540379715144,0.0034988193231619835
2024-07-24,-0.008866763167512448,-0.0030568999060224256,-0.0016059690353955602,0.0037586379090790434,-0.0052570974613447286,0.005242268948590256,-0.013774771466586788,0.0009064088849570773
2024-07-25,0.007824022569540068,-0.020523284248952778,-0.0049619689541471335,-0.0082987020489238,0.028328277826450643,-0.002206367739850834,-0.0041080643890607504,0.003773629349156815
2024-07-26,0.0009587699364477231,0.007763486878219927,0.029618895381150923,0.025002537056820318,0.01678570416932401,0.011139841643223125,0.01644087836475072,0.01511856570324932
2024-07-29,-0.008095648987968107,0.0045560610308681415,-0.004151326932374522,-0.012246175124357661,0.025829486818168768,0.007339065583135795,0.010609196699808532,-0.0015384186029352431
2024-07-30,0.006541774795796318,-0.002680007603671153,0.0032333239612791775,-0.012397864606562337,0.0025695498162958685,-0.0045719870763648585,0.0013768125796149722,-0.003594954359944613
2024-07-31,0.00012385544644799573,0.004506243363403328,-0.004741236205408783,0.011124743285413352,0.008019264538492,-0.0051052320852108535,-0.0004582339040802852,0.004581676076807595
2024-08-01,0.014265820028954046,-0.003950997338836637,-0.008376815011341465,-0.0033309412475691635,-0.009357754519815575,0.006559602753897442,-0.01117600688755771,0.0026795054743622426
2024-08-02,0.012417571192849586,-0.011197372778565584,-0.016949203631162035,-0.009317479430942632,-0.03005848522278809,-0.010542560853573302,-0.017156566685211705,-0.025937869594397145
2024-08-05,-0.026157922193062122,-0.02001594971577836,-0.038051788259060415,-0.006338198184289712,-0.03756449532299455,-0.03468218047007954,-0.04269620855670497,-0.02988516678012043
2024-08-06,-0.00900514516341333,-0.00490359563154219,-0.00045662767268961346,0.0006173800769624371,0.013662138903972165,0.006028402393128296,-0.017187159569840738,0.003886916833615084
2024-08-07,0.01392700950082948,0.004799206352581908,0.02315692704332073,0.013057670612534045,0.017350844508468466,0.006026472118986215,0.013727017019721233,0.00701237682083411
2024-08-08,0.011826399166090296,-0.006695369168602805,-0.027070099705051143,0.004262696813743583,-0.023280444340580964,-0.010718013814954852,-0.0007420349015845318,-0.006642360247211543
2024-08-09,0.004565556306447949,0.0060106247826010595,0.015833403177051064,0.0023244438501379694,0.010834265317663183,0.017372705828472945,0.02011013991787247,0.013469154296471775
2024-08-12,0.005999330850315454,0.009641993763822354,0.015050140979104842,-0.002621580765773679,-0.005595700329812381,-0.009275775864647895,-0.014193924815942949,-0.007827446079230027
2024-08-13,-0.03427509165257059,-0.0037944147967912123,2.7816777461664444e-05,-0.009300456582910566,-0.005641190183084954,0.002053986242250616,-0.01852076030238503,0.0003100287537576296
2024-08-14,0.002869364487972481,-0.005734568828671183,0.014353708158679535,0.004489816913348932,-0.0018582317354034483,-0.0012126969292525214,0.006833487601916044,0.023421580242099393
2024-08-16,0.015113815324923063,0.02203757535312345,0.019580299241674703,0.021231183407166565,0.006530061697955114,0.011184437538394487,0.0113324480766821,0.02812407886263446
2024-08-19,-0.00033697525524356564,-0.00955988097162297,0.003147083779674986,-0.0023872400694588958,-0.0037272580394017707,0.01031765320610134,0.0019702495748321613,0.016745871372161325
2024-08-20,0.0037693362618103077,0.0030189723777469535,0.003968085118977394,-0.005284697041583186,0.004964729374899557,0.005072557760318563,0.00811102558266441,0.007416311179095025
2024-08-21,-0.0072661564429945535,-0.0039001584468701944,0.000267123530447666,0.013231748060877013,0.006535654106560429,0.001821661683359288,-0.005790543968526518,0.0062344341028437444
2024-08-22,0.0033828875444974482,0.013831584923246876,0.0040316490483414125,-0.0016817805115526552,0.0029060017953026485,-0.0003670710938989963,0.00582426965806615,-0.010875599812106174
2024-08-23,-0.003831359433338788,0.010410545403395588,-0.009652976059740803,0.0024774091120296493,-0.002204336547479091,0.001234922923336823,-0.0060344018936232535,-0.008462966553806073
2024-08-26,0.009168915755763951,0.008142928443072073,0.007545342598557436,-0.00019776004289961957,0.012046432470507407,0.008416767308946804,-0.0003679298562290212,0.008636099959816512
2024-08-27,-0.0013413724162418816,0.010755787545847051,0.012765375715461547,-0.010084969324131388,0.016694650503794373,-0.008032478302011592,0.001042994192765212,-0.001176974031631528
2024-08-28,-0.0003970161891222457,-0.0020385512173078935,0.0205252528621509,-0.006592085362528977,-0.0036865015430983528,-0.0014329035251872124,-0.007966723594030833,0.0019790106138963814
2024-08-29,0.0008857668786028672,-0.0015933240406182936,-0.0029652342425218192,0.01568471890292078,-0.001518017401554328,0.015100440192906905,0.006300943649768964,0.0012758733504125708
2024-08-30,-0.001006946387300589,0.005974231765118132,0.005353376016327349,-0.006335389443359318,0.005755430285628194,-0.00742968766443719,0.00135053583705802,0.009297848701068867
2024-09-02,-0.006078654637820757,0.0006101574350290129,0.010701252865780608,0.016238264341314146,-0.005816929463735687,0.004388480741684075,0.00803089259166856,-0.007180801000127746
2024-09-03,0.006392417470762801,0.014431520412857779,-0.011835098321953619,-0.0012743585482571929,0.0019140650202456033,-0.004699072739482779,0.003223230014300915,-0.001924374656704142
