date,HDFCBANK,ICICIBANK,INFY,ITC,LT,RELIANCE,SBIN,TCS
2024-02-26,680.9506225585938,1037.1988525390625,1529.89990234375,356.5987243652344,3378.272705078125,1469.6026611328125,718.736083984375,3681.84423828125
2024-02-27,679.9213256835938,1043.1021728515625,1533.0792236328125,358.29803466796875,3413.61181640625,1467.94775390625,710.1649780273438,3776.94873046875
2024-02-28,674.7745361328125,1029.327880859375,1540.129150390625,355.8143920898437,3378.3212890625,1438.280517578125,703.2040405273438,3790.338623046875
2024-02-29,671.9019165039062,1035.231201171875,1542.5712890625,354.0715026855469,3385.47705078125,1443.3939208984375,708.5076904296875,3768.390869140625
2024-03-01,684.9961547851562,1069.37158203125,1524.8775634765625,356.8601379394531,3537.298095703125,1474.3455810546875,728.443603515625,3767.700927734375
2024-03-04,685.9297485351562,1074.733642578125,1508.7503662109375,356.51153564453125,3547.957763671875,1489.4384765625,731.1900634765625,3755.13916015625
2024-03-05,689.8316650390625,1070.503173828125,1480.459228515625,353.9407958984375,3516.951416015625,1482.32421875,742.4603881835938,3692.0126953125
2024-03-06,690.6695556640625,1079.4071044921875,1490.642333984375,355.4222717285156,3545.767822265625,1485.0909423828125,742.4130249023438,3740.047607421875
2024-03-07,692.3452758789062,1070.4046630859375,1489.62841796875,360.3895263671875,3579.59765625,1461.3028564453125,746.3433837890625,3780.81396484375
2024-03-11,683.5838012695312,1061.3037109375,1475.02197265625,356.7730407714844,3544.210205078125,1449.1246337890625,732.7528076171875,3793.467041015625
2024-03-12,698.78466796875,1059.483642578125,1486.403076171875,352.4593200683594,3525.76171875,1457.844482421875,719.4937744140625,3857.790283203125
2024-03-13,699.191650390625,1066.4691162109375,1484.9747314453125,368.1454772949219,3444.862060546875,1415.10986328125,707.70263671875,3817.990234375
2024-03-14,696.8216552734375,1066.124755859375,1523.58740234375,365.7054138183594,3512.66796875,1414.4180908203125,701.8307495117188,3871.915771484375
2024-03-15,695.481201171875,1062.92724609375,1505.801513671875,365.2261047363281,3443.4990234375,1401.3260498046875,693.1650390625,3882.6357421875
2024-03-18,692.3212890625,1063.7635498046875,1476.911376953125,363.7882080078125,3466.912353515625,1422.32275390625,692.2653198242188,3821.210693359375
2024-03-19,693.9012451171875,1066.4691162109375,1438.9437255859375,356.9037475585937,3408.987548828125,1408.267333984375,685.4937133789062,3659.989013671875
2024-03-20,685.1398315429688,1067.0103759765625,1432.95361328125,362.26318359375,3416.775634765625,1426.5469970703125,697.2847900390625,3654.099365234375
2024-03-21,692.1776733398438,1064.3538818359375,1432.72314453125,367.0997314453125,3465.743896484375,1433.6856689453125,704.9087524414062,3655.986083984375
2024-03-22,690.7891845703125,1072.716796875,1390.4705810546875,373.5049133300781,3522.013671875,1437.6875,707.1817626953125,3598.885986328125
2024-03-26,682.4347534179688,1066.22314453125,1375.54150390625,372.6770324707031,3572.928955078125,1424.3978271484375,700.8836669921875,3568.15087890625
2024-03-27,689.7598876953125,1066.2724609375,1367.4320068359375,372.9820556640625,3608.267578125,1475.061767578125,694.4909057617188,3534.470947265625
2024-03-28,693.20703125,1075.66845703125,1380.51806640625,373.28704833984375,3664.245361328125,1468.1451416015625,712.53271484375,3567.046875
2024-04-01,704.0271606445312,1081.916015625,1378.1219482421875,371.8491821289063,3736.383544921875,1467.0831298828125,718.1677856445312,3604.269775390625
2024-04-02,708.6472778320312,1063.7635498046875,1366.5103759765625,371.1084289550781,3706.59375,1469.2320556640625,725.8391723632812,3573.9482421875
2024-04-03,709.6766967773438,1059.827880859375,1364.48291015625,370.5419616699219,3682.304443359375,1454.0650634765625,730.2430419921875,3632.382568359375
2024-04-04,731.3648071289062,1061.451416015625,1370.0582275390625,368.4069213867188,3697.296875,1445.4935302734375,719.1149291992188,3683.914306640625
2024-04-05,741.873779296875,1065.9281005859375,1363.0545654296875,372.58990478515625,3643.996337890625,1442.7020263671875,724.2764892578125,3661.783203125
2024-04-08,740.4613647460938,1069.6175537109375,1360.8427734375,373.9406433105469,3707.031982421875,1468.268798828125,727.6385498046875,3655.617919921875
2024-04-09,741.3949584960938,1089.1966552734375,1377.56884765625,371.5441589355469,3685.0302734375,1446.209716796875,723.7555541992188,3631.692138671875
2024-04-10,735.5540161132812,1091.5087890625,1388.5811767578125,380.7815246582031,3653.82861328125,1461.945068359375,737.8196411132812,3666.75244140625
2024-04-12,727.223388671875,1086.58935546875,1368.26123046875,374.8121032714844,3581.836669921875,1449.6680908203125,725.7444458007812,3682.166015625
2024-04-15,715.61328125,1060.95947265625,1352.963623046875,371.1519470214844,3505.4638671875,1447.3707275390625,717.4102172851562,3626.768798828125
2024-04-16,722.5794067382812,1049.841796875,1303.476806640625,371.1519470214844,3449.632080078125,1448.2847900390625,711.9171752929688,3563.826171875
2024-04-18,715.61328125,1038.4288330078125,1307.9002685546875,365.00823974609375,3456.93359375,1446.876708984375,705.3822631835938,3553.887451171875
2024-04-19,733.13623046875,1050.03857421875,1300.5279541015625,370.1498107910156,3425.197021484375,1452.6075439453125,710.7332763671875,3520.94384765625
2024-04-22,723.9917602539062,1069.125732421875,1320.341064453125,370.6290893554688,3517.048583984375,1462.2166748046875,725.5549926757812,3556.280517578125
2024-04-23,721.7894287109375,1072.6676025390625,1329.2340087890625,374.0278015136719,3514.56591796875,1441.936279296875,732.0899047851562,3565.574462890625
2024-04-24,723.7523193359375,1079.062744140625,1318.497802734375,373.766357421875,3538.6123046875,1432.895263671875,732.1845703125,3525.40673828125
2024-04-25,723.2975463867188,1095.78857421875,1325.5936279296875,381.3044128417969,3555.60009765625,1442.5784912109375,769.6888427734375,3544.869384765625
2024-04-26,722.8427734375,1090.032958984375,1318.0372314453125,383.4394836425781,3509.747314453125,1435.2420654296875,758.89208984375,3516.480712890625
2024-04-29,732.2744750976562,1141.4403076171875,1322.1842041015625,381.8708801269531,3538.076904296875,1447.5684814453125,782.7584838867188,3561.433349609375
2024-04-30,727.7740478515625,1131.8475341796875,1309.098388671875,379.6486511230469,3499.1357421875,1449.5198974609375,782.5216674804688,3515.836181640625
2024-05-02,733.5910034179688,1121.0740966796875,1303.476806640625,382.5680236816406,3504.197998046875,1449.0753173828125,786.1205444335938,3555.084228515625
2024-05-03,727.5346069335938,1123.63232421875,1305.1817626953125,380.3457946777344,3407.137939453125,1416.9130859375,787.446533203125,3536.771728515625
2024-05-06,728.994873046875,1127.813720703125,1314.028564453125,378.8643798828125,3371.6044921875,1402.610595703125,765.048095703125,3608.226806640625
2024-05-07,721.09521484375,1113.6458740234375,1327.8975830078125,383.7444458007813,3336.99560546875,1384.7755126953125,759.4603881835938,3661.507080078125
2024-05-08,709.84423828125,1104.8895263671875,1315.3187255859375,384.3109436035156,3394.53076171875,1401.647216796875,767.8893432617188,3659.666748046875
2024-05-09,693.0155029296875,1097.7071533203125,1326.6075439453125,370.454833984375,3188.727783203125,1377.5130615234375,776.4129638671875,3644.253173828125
2024-05-10,697.820068359375,1099.035400390625,1313.10693359375,377.6443176269531,3184.833740234375,1390.65478515625,774.0927124023438,3583.242431640625
2024-05-13,706.2400512695312,1109.808837890625,1311.7706298828125,376.337158203125,3206.640625,1385.9859619140625,765.9951782226562,3632.8427734375
2024-05-14,709.0062866210938,1102.47900390625,1312.922607421875,374.4635009765625,3289.974365234375,1403.1539306640625,774.897705078125,3589.9599609375
2024-05-15,698.1111450195312,1106.2176513671875,1308.5452880859375,372.8077392578125,3320.981201171875,1399.3992919921875,776.8865356445312,3570.819580078125
2024-05-16,708.6665649414062,1112.8096923828125,1339.324951171875,375.988525390625,3368.975830078125,1408.3660888671875,768.9784545898438,3615.821044921875
2024-05-17,710.5349731445312,1112.2684326171875,1330.9849853515625,380.2151184082031,3359.38671875,1418.5927734375,774.5662231445312,3553.857421875
2024-05-21,707.9629516601562,1102.8724365234375,1321.6312255859375,378.9078979492188,3349.845947265625,1419.0126953125,786.6888427734375,3540.973388671875
2024-05-22,708.1570434570312,1093.1812744140625,1340.6611328125,383.3523559570313,3369.21923828125,1443.24560546875,788.422119140625,3551.910400390625
2024-05-23,724.3661499023438,1116.2039794921875,1356.880126953125,384.6159057617188,3490.471435546875,1468.343017578125,801.277587890625,3608.869140625
2024-05-24,736.3046875,1113.695068359375,1350.1529541015625,380.1279602050781,3529.899169921875,1462.6119384765625,797.9072265625,3568.13134765625
2024-05-27,741.400390625,1111.579833984375,1355.9127197265625,376.0321350097656,3555.30810546875,1448.77880859375,802.818359375,3565.86083984375
2024-05-28,742.75927734375,1108.775634765625,1351.9500732421875,373.853515625,3561.343994140625,1438.8485107421875,800.3628540039062,3559.233154296875
2024-05-29,731.9855346679688,1084.2281494140625,1337.113037109375,375.5528564453125,3538.563720703125,1423.607421875,792.1776733398438,3525.6328125
2024-05-30,735.1642456054688,1095.7393798828125,1315.4569091796875,369.3655090332031,3538.46630859375,1407.8720703125,795.2590942382812,3463.02001953125
2024-05-31,743.2688598632812,1102.970947265625,1322.4598388671875,371.63128662109375,3572.150146484375,1413.3560791015625,799.5924072265625,3402.632080078125
2024-06-03,762.9964599609375,1141.292724609375,1321.519775390625,375.0299682617188,3793.96728515625,1492.32861328125,872.1032104492188,3432.200927734375
2024-06-04,719.7800903320312,1054.170654296875,1310.005126953125,368.4967956542969,3313.095458984375,1380.625732421875,746.4852905273438,3443.46240234375
2024-06-05,753.0962524414062,1090.7708740234375,1344.2672119140625,381.8983154296875,3318.741943359375,1403.821044921875,760.4962768554688,3472.6142578125
2024-06-06,756.93017578125,1092.49267578125,1383.8875732421875,386.4246215820313,3390.3447265625,1414.541748046875,786.6887817382812,3550.427734375
2024-06-07,763.5545654296875,1103.6103515625,1441.5552978515625,389.7528381347656,3438.971923828125,1452.4346923828125,799.207275390625,3609.33251953125
2024-06-10,757.7066650390625,1105.676513671875,1409.737060546875,387.75592041015625,3449.92431640625,1453.867431640625,800.9887084960938,3576.658935546875
2024-06-11,759.4052734375,1100.1668701171875,1405.97705078125,384.2946166992188,3503.419189453125,1439.3179931640625,804.5997924804688,3570.541748046875
2024-06-12,763.94287109375,1101.4951171875,1396.0601806640625,383.67333984375,3534.182861328125,1445.888671875,808.0182495117188,3551.586181640625
2024-06-13,767.1458129882812,1089.49169921875,1404.2850341796875,381.8983154296875,3605.590576171875,1447.7906494140625,812.6405639648438,3594.687255859375
2024-06-14,774.9835205078125,1087.8192138671875,1399.5382080078125,382.6527404785156,3590.16015625,1459.944091796875,808.1146240234375,3551.95703125
2024-06-18,780.2733764648438,1104.7418212890625,1408.280029296875,380.5226745605469,3591.523193359375,1463.3778076171875,813.603515625,3536.246337890625
2024-06-19,804.5628051757812,1125.993408203125,1420.6407470703125,375.996337890625,3494.901123046875,1441.2694091796875,821.0181884765625,3523.82568359375
2024-06-20,810.143798828125,1138.144287109375,1424.4476318359375,375.6856994628906,3526.7890625,1456.139892578125,812.4960327148438,3510.431640625
2024-06-21,808.396728515625,1139.9644775390625,1440.7093505859375,372.4019165039063,3468.45849609375,1436.8724365234375,805.322021484375,3532.214111328125
2024-06-24,811.6240844726562,1151.229736328125,1435.492431640625,375.6856994628906,3465.12255859375,1424.2989501953125,801.8554077148438,3537.821533203125
2024-06-25,830.5266723632812,1178.630615234375,1449.4041748046875,375.6856994628906,3520.2646484375,1436.8228759765625,811.0516357421875,3557.888916015625
2024-06-26,825.7463989257812,1198.357421875,1448.229248046875,376.2625732421875,3535.12939453125,1495.9844970703125,814.0367431640625,3574.017333984375
2024-06-27,823.1500244140625,1200.2266845703125,1478.9195556640625,377.7270202636719,3497.304931640625,1512.3126220703125,812.73681640625,3646.59375
2024-06-28,817.156494140625,1180.254150390625,1472.7156982421875,377.105712890625,3481.6552734375,1546.7474365234375,817.5034790039062,3618.787109375
2024-07-01,827.5420532226562,1192.3065185546875,1495.3223876953125,380.7889404296875,3460.16748046875,1541.5599365234375,810.7627563476562,3687.424560546875
2024-07-02,839.8687744140625,1171.399169921875,1523.7567138671875,377.6382446289063,3558.236083984375,1546.525146484375,795.5480346679688,3723.759033203125
2024-07-03,858.3346557617188,1182.2218017578125,1529.7257080078125,380.123291015625,3546.31494140625,1533.927001953125,808.8368530273438,3675.4208984375
2024-07-04,838.1945190429688,1213.115478515625,1551.5802001953125,380.7889404296875,3506.037353515625,1535.5079345703125,808.2108764648438,3727.0498046875
2024-07-05,799.8311157226562,1213.509033203125,1548.5721435546875,384.87152099609375,3558.873779296875,1569.695556640625,827.9033813476562,3718.56884765625
2024-07-08,793.6434326171875,1215.1324462890625,1561.9200439453125,393.7023010253906,3563.632568359375,1581.824462890625,824.5330200195312,3701.328125
2024-07-09,794.2015991210938,1228.1195068359375,1557.6900634765625,401.6899108886719,3597.0908203125,1571.3260498046875,829.3959350585938,3694.19091796875
2024-07-10,789.1544799804688,1223.15087890625,1549.32421875,400.6693115234375,3581.3427734375,1565.3480224609375,817.5515747070312,3623.421875
2024-07-11,787.1161499023438,1218.4775390625,1553.507080078125,407.0594177246094,3552.93798828125,1561.815673828125,824.9664306640625,3636.908203125
2024-07-12,787.50439453125,1213.01708984375,1609.012939453125,407.4144592285156,3580.656005859375,1577.6990966796875,827.855224609375,3878.135986328125
2024-07-15,787.213134765625,1210.1146240234375,1604.59521484375,411.275146484375,3582.863525390625,1578.193115234375,848.7033081054688,3864.464111328125
2024-07-16,786.07275390625,1219.9041748046875,1622.4547119140625,413.1832885742188,3568.0966796875,1557.4681396484375,848.0773315429688,3873.037841796875
2024-07-18,783.6704711914062,1230.1365966796875,1652.5343017578125,417.3545837402344,3587.376953125,1567.76904296875,860.451416015625,4000.1171875
2024-07-19,780.0307006835938,1228.5130615234375,1685.3394775390625,421.1709289550781,3550.38671875,1536.61962890625,856.4069213867188,3997.18994140625
2024-07-22,797.1377563476562,1221.1341552734375,1702.1651611328125,414.0707702636719,3582.71630859375,1482.7935791015625,844.3218383789062,3983.20751953125
2024-07-23,785.4175415039062,1206.96630859375,1726.6517333984375,436.8355712890625,3471.450927734375,1470.1708984375,831.8997192382812,3997.14404296875
2024-07-24,778.4534301757812,1203.2767333984375,1723.8787841796875,438.47747802734375,3453.201171875,1477.8779296875,820.4404907226562,4000.76708984375
2024-07-25,784.5440673828125,1178.58154296875,1715.324951171875,434.8386840820313,3551.0244140625,1474.6171875,817.070068359375,4015.864501953125
2024-07-26,785.2962646484375,1187.7314453125,1766.1309814453125,445.7107543945313,3610.630859375,1491.044189453125,830.50341796875,4076.57861328125
2024-07-29,778.9387817382812,1193.142822265625,1758.7991943359375,440.2525024414063,3703.8916015625,1501.987060546875,839.3143920898438,4070.30712890625
2024-07-30,784.034423828125,1189.9451904296875,1764.4859619140625,434.7943115234375,3713.408935546875,1495.1199951171875,840.469970703125,4055.674560546875
2024-07-31,784.1315307617188,1195.307373046875,1756.1201171875,439.63128662109375,3743.187744140625,1487.487060546875,840.0848388671875,4074.25634765625
2024-08-01,795.3178100585938,1190.584716796875,1741.409423828125,438.1669006347656,3708.159912109375,1497.244384765625,830.696044921875,4085.17333984375
2024-08-02,805.1937255859375,1177.2532958984375,1711.8939208984375,434.0842895507813,3596.6982421875,1481.4595947265625,816.4441528320312,3979.212646484375
2024-08-05,784.1315307617188,1153.689453125,1646.7532958984375,431.3329772949219,3461.590087890625,1430.079345703125,781.5850830078125,3860.293212890625
2024-08-06,777.0703125,1148.0322265625,1646.0013427734375,431.5992736816406,3508.8828125,1438.700439453125,768.15185546875,3875.2978515625
2024-08-07,787.892578125,1153.5418701171875,1684.11767578125,437.2349548339844,3569.764892578125,1447.3707275390625,778.6962890625,3902.472900390625
2024-08-08,797.2105102539062,1145.8184814453125,1638.5284423828125,439.0987548828125,3486.6591796875,1431.8577880859375,778.1184692382812,3876.55126953125
2024-08-09,800.8502197265625,1152.70556640625,1664.471923828125,440.1194152832031,3524.4345703125,1456.7330322265625,793.7665405273438,3928.76513671875
2024-08-12,805.65478515625,1163.8199462890625,1689.5224609375,438.9656066894531,3504.712890625,1443.220703125,782.4998779296875,3898.012939453125
2024-08-13,778.0408935546875,1159.4039306640625,1689.5694580078125,434.8830261230469,3484.942138671875,1446.18505859375,768.0073852539062,3899.221435546875
2024-08-14,780.2733764648438,1152.7552490234375,1713.821044921875,436.8355712890625,3478.46630859375,1444.4312744140625,773.2555541992188,3990.54736328125
2024-08-16,792.0662841796875,1178.1591796875,1747.378173828125,446.110107421875,3501.180908203125,1460.58642578125,782.0184326171875,4102.77783203125
2024-08-19,791.7993774414062,1166.8961181640625,1752.8773193359375,445.0451354980469,3488.131103515625,1475.65625,783.5592041015625,4171.482421875
2024-08-20,794.783935546875,1170.4189453125,1759.8328857421875,442.6932067871094,3505.44873046875,1483.1416015625,789.9146728515625,4202.41943359375
2024-08-21,789.0089111328125,1165.8541259765625,1760.302978515625,448.5508117675781,3528.359130859375,1485.8433837890625,785.3406372070312,4228.619140625
2024-08-22,791.6780395507812,1181.979736328125,1767.39990234375,447.7964477539063,3538.612548828125,1485.2979736328125,789.9146728515625,4182.63037109375
2024-08-23,788.6448364257812,1194.2847900390625,1750.3392333984375,448.9058227539063,3530.812255859375,1487.1322021484375,785.1480102539062,4147.23291015625
2024-08-26,795.8758544921875,1204.009765625,1763.546142578125,448.8170471191406,3573.345947265625,1499.6490478515625,784.859130859375,4183.048828125
2024-08-27,794.8082885742188,1216.9598388671875,1786.0584716796875,444.2907409667969,3633.001708984375,1487.6031494140625,785.677734375,4178.12548828125
2024-08-28,794.4927368164062,1214.47900390625,1822.7177734375,441.3619384765625,3619.608642578125,1485.4715576171875,779.41845703125,4186.39404296875
2024-08-29,795.1964721679688,1212.5439453125,1817.31298828125,448.2845764160156,3614.114013671875,1507.90283203125,784.3295288085938,4191.7353515625
2024-08-30,794.395751953125,1219.7879638671875,1827.041748046875,445.4445190429688,3634.914794921875,1496.6995849609375,785.3887939453125,4230.70947265625
2024-09-02,789.56689453125,1220.5322265625,1846.5933837890625,452.6777648925781,3613.770751953125,1503.267822265625,791.6961669921875,4200.32958984375
2024-09-03,794.6141357421875,1238.1463623046875,1824.73876953125,452.1008911132813,3620.687744140625,1496.203857421875,794.2479858398438,4192.24658203125
2024-09-04,796.773681640625,1226.88330078125,1807.0670166015625,449.3939514160156,3582.07861328125,1501.5823974609375,786.2554321289062,4161.494140625
2024-09-05,798.5450439453125,1226.486328125,1817.1248779296875,453.6984252929688,3555.93017578125,1480.192138671875,788.422119140625,4158.42919921875
2024-09-06,794.4199829101562,1198.899169921875,1787.7034912109375,445.2669677734375,3507.460205078125,1452.2830810546875,753.514892578125,4140.5908203125
2024-09-09,799.0546264648438,1225.5435791015625,1780.935791015625,454.1865539550781,3510.943359375,1449.9283447265625,755.2000732421875,4133.9013671875
2024-09-10,800.9229736328125,1227.8260498046875,1797.5263671875,455.8284606933594,3528.457275390625,1449.0113525390625,753.6593017578125,4188.06591796875
2024-09-11,797.7929077148438,1226.88330078125,1795.50537109375,456.49407958984375,3470.371826171875,1439.0721435546875,740.1296997070312,4161.587890625
2024-09-12,808.8092651367188,1242.5623779296875,1833.3865966796875,461.0647888183594,3553.82080078125,1467.1298828125,758.5704345703125,4197.216796875
2024-09-13,808.4937744140625,1240.7760009765625,1827.4176025390625,456.0503234863281,3544.990234375,1460.016357421875,761.5555419921875,4201.77001953125
2024-09-16,810.9202880859375,1253.1802978515625,1833.1986083984373,453.6096801757813,3593.31298828125,1458.752197265625,756.451904296875,4193.08349609375
2024-09-17,809.876953125,1258.39013671875,1835.360595703125,450.636474609375,3625.642822265625,1459.6942138671875,753.9000854492188,4186.02197265625
2024-09-18,822.494873046875,1278.485107421875,1778.585693359375,450.2814636230469,3660.229248046875,1450.919921875,763.3851928710938,4037.83642578125
2024-09-19,829.1435546875,1282.107177734375,1780.5125732421875,451.0802307128906,3614.359130859375,1457.0916748046875,760.6889038085938,3991.38330078125
2024-09-20,845.0130004882812,1328.201416015625,1791.3695068359375,456.5384521484375,3722.48486328125,1473.2025146484375,752.7445068359375,3980.931640625
2024-09-23,854.0397338867188,1311.7781982421875,1782.62744140625,458.8016052246094,3716.401611328125,1480.5887451171875,772.1480712890625,3965.69482421875
2024-09-24,858.0435180664062,1308.50341796875,1784.6485595703125,457.2928771972656,3720.228271484375,1476.6229248046875,768.6814575195312,3968.29638671875
2024-09-25,863.406005859375,1313.7132568359375,1781.546630859375,459.3341369628906,3722.43603515625,1481.15869140625,763.7222290039062,3971.50146484375
2024-09-26,865.5171508789062,1318.87353515625,1786.1995849609375,463.9492492675781,3691.33251953125,1485.12451171875,772.1480712890625,3987.9931640625
2024-09-27,850.5697631835938,1296.5953369140625,1792.309326171875,463.9048461914063,3635.89599609375,1513.10791015625,772.91845703125,4003.043212890625
2024-09-30,840.572509765625,1263.252685546875,1763.0289306640625,459.8666687011719,3606.36279296875,1463.9324951171875,758.71484375,3965.69482421875
2024-10-01,837.7334594726562,1264.6419677734375,1790.05322265625,458.1360168457031,3584.727783203125,1452.2830810546875,767.4296264648438,3983.718994140625
2024-10-03,816.282958984375,1246.7301025390625,1779.7606201171875,455.0740661621094,3431.8115234375,1394.928466796875,764.6851806640625,3932.481201171875
2024-10-04,804.4658203125,1230.2572021484375,1803.025146484375,446.908935546875,3428.180908203125,1374.653564453125,767.1407470703125,3950.597900390625
2024-10-07,785.1264038085938,1224.4520263671875,1818.2060546875,452.8109130859375,3403.063232421875,1358.9888916015625,742.1038208007812,3969.736572265625
2024-10-08,801.2627563476562,1227.13134765625,1831.6007080078125,450.8139953613281,3465.9072265625,1385.3858642578125,752.5037841796875,3951.52685546875
2024-10-09,792.5758056640625,1234.62353515625,1835.548583984375,436.3918151855469,3421.460205078125,1362.8306884765625,767.8629760742188,3951.248779296875
2024-10-10,806.7709350585938,1233.978515625,1803.82421875,436.7024841308594,3395.2138671875,1359.31103515625,767.5740356445312,3927.51025390625
2024-10-11,801.238525390625,1213.635498046875,1818.957763671875,433.2854919433594,3416.995849609375,1360.35205078125,770.1259155273438,3854.8583984375
2024-10-14,819.2432861328125,1222.3184814453125,1841.3294677734373,441.0513000488281,3488.131103515625,1360.7734375,775.3258666992188,3843.19873046875
2024-10-15,817.3020629882812,1245.8865966796875,1841.70556640625,442.4713439941406,3485.0400390625,1332.5174560546875,774.8444213867188,3824.756591796875
